,ID,fsID,start,end,salience,fold,Class,class
5670,59594-4-0-1,59594,0.5,4.5,2,2,4,drilling
5671,59594-4-0-2,59594,1,5,2,2,4,drilling
5672,59594-4-0-3,59594,1.5,5.5,2,2,4,drilling
5673,59594-4-0-4,59594,2,6,2,2,4,drilling
5674,59595-4-0-0,59595,45.745538,49.745538,2,8,4,drilling
5675,59595-4-0-1,59595,46.245538,50.245538,2,8,4,drilling
5676,60591-2-0-11,60591,5.5,9.5,1,2,2,children_playing
5677,60591-2-0-12,60591,6,10,1,2,2,children_playing
5678,60591-2-0-15,60591,7.5,11.5,1,2,2,children_playing
5679,60591-2-0-16,60591,8,12,1,2,2,children_playing
5680,60591-2-0-2,60591,1,5,1,2,2,children_playing
5681,60591-2-0-4,60591,2,6,1,2,2,children_playing
5682,60591-2-0-7,60591,3.5,7.5,1,2,2,children_playing
5683,60591-2-0-8,60591,4,8,1,2,2,children_playing
5684,60605-9-0-34,60605,17,21,1,2,9,street_music
5685,60605-9-0-52,60605,26,30,1,2,9,street_music
5686,60605-9-0-64,60605,32,36,1,2,9,street_music
5687,60605-9-0-73,60605,36.5,40.5,1,2,9,street_music
5688,60605-9-0-90,60605,45,49,1,2,9,street_music
5689,60605-9-0-95,60605,47.5,51.5,1,2,9,street_music
5690,60608-9-0-0,60608,0,4,1,4,9,street_music
5691,60608-9-0-1,60608,0.5,4.5,1,4,9,street_music
5692,60608-9-0-2,60608,1,5,1,4,9,street_music
5693,60608-9-0-3,60608,1.5,5.5,1,4,9,street_music
5694,60608-9-0-4,60608,2,6,1,4,9,street_music
5695,60608-9-0-5,60608,2.5,6.5,1,4,9,street_music
5696,60846-0-0-0,60846,0,4,1,5,0,air_conditioner
5697,60846-0-0-1,60846,0.5,4.5,1,5,0,air_conditioner
5698,60846-0-0-2,60846,1,5,1,5,0,air_conditioner
5699,60846-0-0-3,60846,1.5,5.5,1,5,0,air_conditioner
5700,61077-3-0-0,61077,28.455188,29.897293,1,8,3,dog_bark
5701,61077-3-1-0,61077,32.394596,34.434647,1,8,3,dog_bark
5702,61077-3-2-0,61077,36.017445,39.71064,1,8,3,dog_bark
5703,61077-3-3-0,61077,44.52938,48.52938,1,8,3,dog_bark
5704,61503-2-0-0,61503,0,4,1,7,2,children_playing
5705,61503-2-0-2,61503,1,5,1,7,2,children_playing
5706,61503-2-0-3,61503,1.5,5.5,1,7,2,children_playing
5707,61503-2-0-5,61503,2.5,6.5,1,7,2,children_playing
5708,61503-2-0-6,61503,3,7,1,7,2,children_playing
5709,61503-2-0-7,61503,3.5,7.5,1,7,2,children_playing
5710,61503-2-0-8,61503,4,8,1,7,2,children_playing
5711,61503-2-0-9,61503,4.5,8.5,1,7,2,children_playing
5712,61626-9-0-10,61626,5,9,2,4,9,street_music
5713,61626-9-0-12,61626,6,10,2,4,9,street_music
5714,61626-9-0-2,61626,1,5,2,4,9,street_music
5715,61626-9-0-3,61626,1.5,5.5,2,4,9,street_music
5716,61626-9-0-6,61626,3,7,2,4,9,street_music
5717,61626-9-0-7,61626,3.5,7.5,2,4,9,street_music
5718,61789-9-0-10,61789,5,9,1,7,9,street_music
5719,61789-9-0-12,61789,6,10,1,7,9,street_music
5720,61789-9-0-14,61789,7,11,1,7,9,street_music
5721,61789-9-0-16,61789,8,12,1,7,9,street_music
5722,61789-9-0-26,61789,13,17,1,7,9,street_music
5723,61789-9-0-65,61789,32.5,36.5,1,7,9,street_music
5724,61789-9-0-69,61789,34.5,38.5,1,7,9,street_music
5725,61790-9-0-10,61790,5,9,1,4,9,street_music
5726,61790-9-0-15,61790,7.5,11.5,1,4,9,street_music
5727,61790-9-0-16,61790,8,12,1,4,9,street_music
5728,61790-9-0-20,61790,10,14,1,4,9,street_music
5729,61790-9-1-1,61790,49.560201,53.560201,1,4,9,street_music
5730,61790-9-1-20,61790,59.060201,63.060201,1,4,9,street_music
5731,61791-9-1-1,61791,56.032447,60.032447,1,3,9,street_music
5732,61791-9-1-40,61791,75.532447,79.532447,1,3,9,street_music
5733,61791-9-1-41,61791,76.032447,80.032447,1,3,9,street_music
5734,61791-9-1-42,61791,76.532447,80.532447,1,3,9,street_music
5735,61791-9-1-44,61791,77.532447,81.532447,1,3,9,street_music
5736,61791-9-1-46,61791,78.532447,82.532447,1,3,9,street_music
5737,62048-3-0-2,62048,1,5,1,8,3,dog_bark
5738,62048-3-0-3,62048,1.5,5.5,1,8,3,dog_bark
5739,62048-3-0-4,62048,2,6,1,8,3,dog_bark
5740,62048-3-0-5,62048,2.5,6.5,1,8,3,dog_bark
5741,62461-0-0-0,62461,10.039159,14.039159,1,4,0,air_conditioner
5742,62461-0-0-1,62461,10.539159,14.539159,1,4,0,air_conditioner
5743,62461-0-0-2,62461,11.039159,15.039159,1,4,0,air_conditioner
5744,62461-0-0-3,62461,11.539159,15.539159,1,4,0,air_conditioner
5745,62564-5-0-0,62564,7.431757,11.431757,1,6,5,engine_idling
5746,62564-5-0-1,62564,7.931757,11.931757,1,6,5,engine_idling
5747,62564-5-0-10,62564,12.431757,16.431757,1,6,5,engine_idling
5748,62564-5-0-2,62564,8.431757,12.431757,1,6,5,engine_idling
5749,62564-5-0-3,62564,8.931757,12.931757,1,6,5,engine_idling
5750,62564-5-0-4,62564,9.431757,13.431757,1,6,5,engine_idling
5751,62564-5-0-5,62564,9.931757,13.931757,1,6,5,engine_idling
5752,62564-5-0-6,62564,10.431757,14.431757,1,6,5,engine_idling
5753,62564-5-0-7,62564,10.931757,14.931757,1,6,5,engine_idling
5754,62564-5-0-8,62564,11.431757,15.431757,1,6,5,engine_idling
5755,62564-5-0-9,62564,11.931757,15.931757,1,6,5,engine_idling
5756,62566-5-0-0,62566,0,4,1,5,5,engine_idling
5757,62566-5-0-1,62566,0.5,4.5,1,5,5,engine_idling
5758,62566-5-0-2,62566,1,5,1,5,5,engine_idling
5759,62566-5-0-3,62566,1.5,5.5,1,5,5,engine_idling
5760,62566-5-0-4,62566,2,6,1,5,5,engine_idling
5761,62566-5-0-5,62566,2.5,6.5,1,5,5,engine_idling
5762,62566-5-0-6,62566,3,7,1,5,5,engine_idling
5763,62566-5-0-7,62566,3.5,7.5,1,5,5,engine_idling
5764,62566-5-1-0,62566,27.517838,31.517838,1,5,5,engine_idling
5765,62566-5-1-1,62566,28.017838,32.017838,1,5,5,engine_idling
5766,62566-5-2-0,62566,37.971803,40.878287,1,5,5,engine_idling
5767,62837-7-0-12,62837,6,10,1,3,7,jackhammer
5768,62837-7-0-15,62837,7.5,11.5,1,3,7,jackhammer
5769,62837-7-0-16,62837,8,12,1,3,7,jackhammer
5770,62837-7-0-17,62837,8.5,12.5,1,3,7,jackhammer
5771,62837-7-0-18,62837,9,13,1,3,7,jackhammer
5772,62837-7-0-2,62837,1,5,1,3,7,jackhammer
5773,62837-7-0-20,62837,10,14,1,3,7,jackhammer
5774,62837-7-0-21,62837,10.5,14.5,1,3,7,jackhammer
5775,62837-7-0-22,62837,11,15,1,3,7,jackhammer
5776,62837-7-0-24,62837,12,16,1,3,7,jackhammer
5777,62837-7-0-27,62837,13.5,17.5,1,3,7,jackhammer
5778,62837-7-0-28,62837,14,18,1,3,7,jackhammer
5779,62837-7-0-3,62837,1.5,5.5,1,3,7,jackhammer
5780,62837-7-0-30,62837,15,19,1,3,7,jackhammer
5781,62837-7-0-31,62837,15.5,19.5,1,3,7,jackhammer
5782,62837-7-0-34,62837,17,21,1,3,7,jackhammer
5783,62837-7-0-37,62837,18.5,22.5,1,3,7,jackhammer
5784,62837-7-0-4,62837,2,6,1,3,7,jackhammer
5785,62837-7-0-7,62837,3.5,7.5,1,3,7,jackhammer
5786,62837-7-0-8,62837,4,8,1,3,7,jackhammer
5787,62837-7-0-9,62837,4.5,8.5,1,3,7,jackhammer
5788,62837-7-1-1,62837,262.206708,266.206708,1,3,7,jackhammer
5789,62837-7-1-11,62837,267.206708,271.206708,1,3,7,jackhammer
5790,62837-7-1-14,62837,268.706708,272.706708,1,3,7,jackhammer
5791,62837-7-1-15,62837,269.206708,273.206708,1,3,7,jackhammer
5792,62837-7-1-18,62837,270.706708,274.706708,1,3,7,jackhammer
5793,62837-7-1-2,62837,262.706708,266.706708,1,3,7,jackhammer
5794,62837-7-1-21,62837,272.206708,276.206708,1,3,7,jackhammer
5795,62837-7-1-22,62837,272.706708,276.706708,1,3,7,jackhammer
5796,62837-7-1-24,62837,273.706708,277.706708,1,3,7,jackhammer
5797,62837-7-1-26,62837,274.706708,278.706708,1,3,7,jackhammer
5798,62837-7-1-27,62837,275.206708,279.206708,1,3,7,jackhammer
5799,62837-7-1-28,62837,275.706708,279.706708,1,3,7,jackhammer
5800,62837-7-1-29,62837,276.206708,280.206708,1,3,7,jackhammer
5801,62837-7-1-3,62837,263.206708,267.206708,1,3,7,jackhammer
5802,62837-7-1-31,62837,277.206708,281.206708,1,3,7,jackhammer
5803,62837-7-1-32,62837,277.706708,281.706708,1,3,7,jackhammer
5804,62837-7-1-33,62837,278.206708,282.206708,1,3,7,jackhammer
5805,62837-7-1-35,62837,279.206708,283.206708,1,3,7,jackhammer
5806,62837-7-1-39,62837,281.206708,285.206708,1,3,7,jackhammer
5807,62837-7-1-4,62837,263.706708,267.706708,1,3,7,jackhammer
5808,62837-7-1-41,62837,282.206708,286.206708,1,3,7,jackhammer
5809,62837-7-1-44,62837,283.706708,287.706708,1,3,7,jackhammer
5810,62837-7-1-45,62837,284.206708,288.206708,1,3,7,jackhammer
5811,62837-7-1-46,62837,284.706708,288.706708,1,3,7,jackhammer
5812,62837-7-1-49,62837,286.206708,290.206708,1,3,7,jackhammer
5813,62837-7-1-5,62837,264.206708,268.206708,1,3,7,jackhammer
5814,62837-7-1-51,62837,287.206708,291.206708,1,3,7,jackhammer
5815,62837-7-1-53,62837,288.206708,292.206708,1,3,7,jackhammer
5816,62837-7-1-54,62837,288.706708,292.706708,1,3,7,jackhammer
5817,62837-7-1-55,62837,289.206708,293.206708,1,3,7,jackhammer
5818,62837-7-1-56,62837,289.706708,293.706708,1,3,7,jackhammer
5819,62837-7-1-6,62837,264.706708,268.706708,1,3,7,jackhammer
5820,62837-7-1-61,62837,292.206708,296.206708,1,3,7,jackhammer
5821,62837-7-1-62,62837,292.706708,296.706708,1,3,7,jackhammer
5822,62837-7-1-63,62837,293.206708,297.206708,1,3,7,jackhammer
5823,62837-7-1-64,62837,293.706708,297.706708,1,3,7,jackhammer
5824,62837-7-1-65,62837,294.206708,298.206708,1,3,7,jackhammer
5825,62837-7-1-69,62837,296.206708,300.206708,1,3,7,jackhammer
5826,62837-7-1-72,62837,297.706708,301.706708,1,3,7,jackhammer
5827,62837-7-1-73,62837,298.206708,302.206708,1,3,7,jackhammer
5828,62837-7-1-79,62837,301.206708,305.206708,1,3,7,jackhammer
5829,62837-7-1-80,62837,301.706708,305.706708,1,3,7,jackhammer
5830,62837-7-1-81,62837,302.206708,306.206708,1,3,7,jackhammer
5831,62837-7-1-84,62837,303.706708,307.706708,1,3,7,jackhammer
5832,62837-7-1-9,62837,266.206708,270.206708,1,3,7,jackhammer
5833,62878-8-0-0,62878,0,4,1,7,8,siren
5834,62878-8-0-1,62878,0.5,4.5,1,7,8,siren
5835,62878-8-0-2,62878,1,5,1,7,8,siren
5836,63095-4-0-1,63095,10.49398,14.49398,1,3,4,drilling
5837,63095-4-0-10,63095,14.99398,18.99398,1,3,4,drilling
5838,63095-4-0-14,63095,16.99398,20.99398,1,3,4,drilling
5839,63095-4-0-16,63095,17.99398,21.99398,1,3,4,drilling
5840,63095-4-0-20,63095,19.99398,23.99398,1,3,4,drilling
5841,63095-4-0-21,63095,20.49398,24.49398,1,3,4,drilling
5842,63095-4-0-26,63095,22.99398,26.99398,1,3,4,drilling
5843,63095-4-0-28,63095,23.99398,27.99398,1,3,4,drilling
5844,63095-4-0-29,63095,24.49398,28.49398,1,3,4,drilling
5845,63095-4-0-4,63095,11.99398,15.99398,1,3,4,drilling
5846,63095-4-0-6,63095,12.99398,16.99398,1,3,4,drilling
5847,63095-4-0-8,63095,13.99398,17.99398,1,3,4,drilling
5848,63095-4-1-10,63095,84.853862,88.853862,1,3,4,drilling
5849,63095-4-1-18,63095,88.853862,92.853862,1,3,4,drilling
5850,63095-4-1-19,63095,89.353862,93.353862,1,3,4,drilling
5851,63095-4-1-20,63095,89.853862,93.853862,1,3,4,drilling
5852,63095-4-1-23,63095,91.353862,95.353862,1,3,4,drilling
5853,63095-4-1-27,63095,93.353862,97.353862,1,3,4,drilling
5854,63095-4-1-33,63095,96.353862,100.353862,1,3,4,drilling
5855,63095-4-1-4,63095,81.853862,85.853862,1,3,4,drilling
5856,63095-4-1-6,63095,82.853862,86.853862,1,3,4,drilling
5857,63095-4-1-7,63095,83.353862,87.353862,1,3,4,drilling
5858,63261-3-0-0,63261,0,4,1,2,3,dog_bark
5859,63261-3-0-1,63261,0.5,4.5,1,2,3,dog_bark
5860,63292-3-0-0,63292,0,4,1,3,3,dog_bark
5861,63292-3-0-1,63292,0.5,4.5,1,3,3,dog_bark
5862,63724-0-0-0,63724,0,4,2,6,0,air_conditioner
5863,63724-0-0-1,63724,0.5,4.5,2,6,0,air_conditioner
5864,63724-0-0-10,63724,5,9,2,6,0,air_conditioner
5865,63724-0-0-11,63724,5.5,9.5,2,6,0,air_conditioner
5866,63724-0-0-12,63724,6,10,2,6,0,air_conditioner
5867,63724-0-0-13,63724,6.5,10.5,2,6,0,air_conditioner
5868,63724-0-0-14,63724,7,11,2,6,0,air_conditioner
5869,63724-0-0-15,63724,7.5,11.5,2,6,0,air_conditioner
5870,63724-0-0-16,63724,8,12,2,6,0,air_conditioner
5871,63724-0-0-2,63724,1,5,2,6,0,air_conditioner
5872,63724-0-0-3,63724,1.5,5.5,2,6,0,air_conditioner
5873,63724-0-0-4,63724,2,6,2,6,0,air_conditioner
5874,63724-0-0-5,63724,2.5,6.5,2,6,0,air_conditioner
5875,63724-0-0-6,63724,3,7,2,6,0,air_conditioner
5876,63724-0-0-7,63724,3.5,7.5,2,6,0,air_conditioner
5877,63724-0-0-8,63724,4,8,2,6,0,air_conditioner
5878,63724-0-0-9,63724,4.5,8.5,2,6,0,air_conditioner
5879,63932-3-0-1,63932,0.5,4.5,1,4,3,dog_bark
5880,63932-3-0-2,63932,1,5,1,4,3,dog_bark
5881,63932-3-1-0,63932,36.729332,40.729332,1,4,3,dog_bark
5882,63932-3-1-1,63932,37.229332,41.229332,1,4,3,dog_bark
5883,64346-6-0-0,64346,0.076806,1.581198,1,6,6,gun_shot
5884,6508-9-0-1,6508,0.5,4.5,2,5,9,street_music
5885,6508-9-0-2,6508,1,5,2,5,9,street_music
5886,6508-9-0-3,6508,1.5,5.5,2,5,9,street_music
5887,6508-9-0-4,6508,2,6,2,5,9,street_music
5888,6508-9-0-6,6508,3,7,2,5,9,street_music
5889,6508-9-1-0,6508,26.081757,30.081757,2,5,9,street_music
5890,65381-3-0-3,65381,2.356686,6.356686,1,5,3,dog_bark
5891,65381-3-0-6,65381,3.856686,7.856686,1,5,3,dog_bark
5892,65381-3-0-7,65381,4.356686,8.356686,1,5,3,dog_bark
5893,65472-1-0-0,65472,86.356413,87.241771,2,5,1,car_horn
5894,65745-3-0-21,65745,10.5,14.5,2,7,3,dog_bark
5895,65745-3-0-49,65745,24.5,28.5,2,7,3,dog_bark
5896,65745-3-0-61,65745,30.5,34.5,2,7,3,dog_bark
5897,65745-3-0-88,65745,44,48,2,7,3,dog_bark
5898,65749-3-1-12,65749,81.445545,85.445545,2,1,3,dog_bark
5899,65749-3-1-14,65749,82.445545,86.445545,2,1,3,dog_bark
5900,65749-3-1-24,65749,87.445545,91.445545,2,1,3,dog_bark
5901,65749-3-1-9,65749,79.945545,83.945545,2,1,3,dog_bark
5902,65750-3-0-5,65750,252.955446,256.955446,2,3,3,dog_bark
5903,65750-3-3-48,65750,337.029703,341.029703,2,3,3,dog_bark
5904,65750-3-3-68,65750,347.029703,351.029703,2,3,3,dog_bark
5905,65750-3-3-74,65750,350.029703,354.029703,2,3,3,dog_bark
5906,66000-9-0-0,66000,0,4,2,6,9,street_music
5907,66000-9-0-1,66000,0.5,4.5,2,6,9,street_music
5908,66000-9-0-2,66000,1,5,2,6,9,street_music
5909,66000-9-0-3,66000,1.5,5.5,2,6,9,street_music
5910,66000-9-0-6,66000,3,7,2,6,9,street_music
5911,66000-9-0-8,66000,4,8,2,6,9,street_music
5912,66324-9-0-19,66324,9.5,13.5,2,8,9,street_music
5913,66324-9-0-30,66324,15,19,2,8,9,street_music
5914,66324-9-0-4,66324,2,6,2,8,9,street_music
5915,66324-9-0-42,66324,21,25,2,8,9,street_music
5916,66324-9-0-53,66324,26.5,30.5,2,8,9,street_music
5917,66324-9-0-54,66324,27,31,2,8,9,street_music
5918,66587-3-0-0,66587,1.836262,2.35271,1,5,3,dog_bark
5919,66587-3-1-0,66587,3.077173,3.428645,1,5,3,dog_bark
5920,66587-3-2-0,66587,4.533271,5.049719,1,5,3,dog_bark
5921,66587-3-3-0,66587,7.811285,8.299042,1,5,3,dog_bark
5922,66599-9-0-11,66599,28.483778,32.483778,2,8,9,street_music
5923,66599-9-0-17,66599,31.483778,35.483778,2,8,9,street_music
5924,66599-9-1-11,66599,126.663039,130.663039,2,8,9,street_music
5925,66599-9-1-21,66599,131.663039,135.663039,2,8,9,street_music
5926,66599-9-1-23,66599,132.663039,136.663039,2,8,9,street_music
5927,66599-9-1-4,66599,123.163039,127.163039,2,8,9,street_music
5928,66619-2-0-0,66619,18.004678,22.004678,2,7,2,children_playing
5929,66619-2-0-1,66619,18.504678,22.504678,2,7,2,children_playing
5930,66619-2-0-11,66619,23.504678,27.504678,2,7,2,children_playing
5931,66619-2-0-18,66619,27.004678,31.004678,2,7,2,children_playing
5932,66619-2-0-22,66619,29.004678,33.004678,2,7,2,children_playing
5933,66619-2-0-5,66619,20.504678,24.504678,2,7,2,children_playing
5934,66619-2-0-6,66619,21.004678,25.004678,2,7,2,children_playing
5935,66619-2-0-7,66619,21.504678,25.504678,2,7,2,children_playing
5936,66622-4-0-0,66622,0,4,1,3,4,drilling
5937,66622-4-0-1,66622,0.5,4.5,1,3,4,drilling
5938,66622-4-0-2,66622,1,5,1,3,4,drilling
5939,66622-4-0-3,66622,1.5,5.5,1,3,4,drilling
5940,66622-4-0-4,66622,2,6,1,3,4,drilling
5941,66622-4-0-5,66622,2.5,6.5,1,3,4,drilling
5942,66622-4-0-6,66622,3,7,1,3,4,drilling
5943,66622-4-0-7,66622,3.5,7.5,1,3,4,drilling
5944,66622-4-0-8,66622,4,8,1,3,4,drilling
5945,66623-4-0-0,66623,0,4,1,6,4,drilling
5946,66623-4-0-1,66623,0.5,4.5,1,6,4,drilling
5947,66623-4-0-2,66623,1,5,1,6,4,drilling
5948,66623-4-0-3,66623,1.5,5.5,1,6,4,drilling
5949,66623-4-0-4,66623,2,6,1,6,4,drilling
5950,66623-4-0-5,66623,2.5,6.5,1,6,4,drilling
5951,66623-4-0-6,66623,3,7,1,6,4,drilling
5952,66996-8-1-0,66996,26.12152,30.12152,2,2,8,siren
5953,66996-8-3-0,66996,35.6242,39.6242,2,2,8,siren
5954,67049-3-0-0,67049,0.074989,4.074989,1,7,3,dog_bark
5955,67049-3-0-1,67049,0.574989,4.574989,1,7,3,dog_bark
5956,67049-3-0-2,67049,1.074989,5.074989,1,7,3,dog_bark
5957,68080-7-0-0,68080,0,4,1,8,7,jackhammer
5958,68080-7-0-1,68080,0.5,4.5,1,8,7,jackhammer
5959,68080-7-0-2,68080,1,5,1,8,7,jackhammer
5960,68080-7-0-3,68080,1.5,5.5,1,8,7,jackhammer
5961,68080-7-0-4,68080,2,6,1,8,7,jackhammer
5962,68080-7-0-5,68080,2.5,6.5,1,8,7,jackhammer
5963,68080-7-0-6,68080,3,7,1,8,7,jackhammer
5964,68080-7-0-7,68080,3.5,7.5,1,8,7,jackhammer
5965,68080-7-0-8,68080,4,8,1,8,7,jackhammer
5966,68080-7-0-9,68080,4.5,8.5,1,8,7,jackhammer
5967,68389-3-0-0,68389,1.776939,3.366492,1,4,3,dog_bark
5968,68389-3-1-0,68389,5.356664,5.964054,1,4,3,dog_bark
5969,68389-3-2-0,68389,7.818533,9.227161,1,4,3,dog_bark
5970,68657-1-0-0,68657,0.104608,0.853333,2,6,1,car_horn
5971,6902-2-0-12,6902,6,10,1,7,2,children_playing
5972,6902-2-0-18,6902,9,13,1,7,2,children_playing
5973,6902-2-0-26,6902,13,17,1,7,2,children_playing
5974,6902-2-0-4,6902,2,6,1,7,2,children_playing
5975,6902-2-0-5,6902,2.5,6.5,1,7,2,children_playing
5976,6902-2-0-7,6902,3.5,7.5,1,7,2,children_playing
5977,6902-2-0-9,6902,4.5,8.5,1,7,2,children_playing
5978,69304-9-0-0,69304,0,4,2,1,9,street_music
5979,69304-9-0-12,69304,6,10,2,1,9,street_music
5980,69304-9-0-14,69304,7,11,2,1,9,street_music
5981,69304-9-0-15,69304,7.5,11.5,2,1,9,street_music
5982,69304-9-0-6,69304,3,7,2,1,9,street_music
5983,69304-9-0-7,69304,3.5,7.5,2,1,9,street_music
5984,69598-4-0-0,69598,5.601254,8.036582,1,3,4,drilling
5985,69598-4-1-0,69598,11.543454,15.488685,2,3,4,drilling
5986,69598-4-2-0,69598,19.920982,23.920982,2,3,4,drilling
5987,69598-4-2-1,69598,20.420982,24.420982,2,3,4,drilling
5988,69598-4-3-0,69598,29.077814,33.077814,2,3,4,drilling
5989,69598-4-4-0,69598,34.776481,36.383798,2,3,4,drilling
5990,69598-4-5-0,69598,37.114396,39.647137,1,3,4,drilling
5991,69598-4-6-0,69598,50.557406,54.557406,1,3,4,drilling
5992,69598-4-6-1,69598,51.057406,55.057406,1,3,4,drilling
5993,69598-4-7-0,69598,60.201304,64.201304,1,3,4,drilling
5994,69598-4-8-0,69598,73.936553,76.079641,1,3,4,drilling
5995,69598-4-9-0,69598,80.317112,83.921397,1,3,4,drilling
5996,6984-1-0-0,6984,6.005781,6.444256,2,8,1,car_horn
6003,69883-3-0-20,69883,11.679208,15.679208,2,2,3,dog_bark
6004,69883-3-0-5,69883,4.179208,8.179208,2,2,3,dog_bark
6005,69883-3-0-9,69883,6.179208,10.179208,2,2,3,dog_bark
5997,6988-5-0-0,6988,0,4,1,3,5,engine_idling
5998,6988-5-0-1,6988,0.5,4.5,1,3,5,engine_idling
5999,6988-5-0-2,6988,1,5,1,3,5,engine_idling
6000,6988-5-0-3,6988,1.5,5.5,1,3,5,engine_idling
6001,6988-5-0-4,6988,2,6,1,3,5,engine_idling
6002,6988-5-0-5,6988,2.5,6.5,1,3,5,engine_idling
6006,69962-2-0-11,69962,5.5,9.5,1,6,2,children_playing
6007,69962-2-0-15,69962,7.5,11.5,1,6,2,children_playing
6008,69962-2-0-16,69962,8,12,1,6,2,children_playing
6009,69962-2-0-17,69962,8.5,12.5,1,6,2,children_playing
6010,69962-2-0-2,69962,1,5,1,6,2,children_playing
6011,69962-2-0-20,69962,10,14,1,6,2,children_playing
6012,69962-2-0-22,69962,11,15,1,6,2,children_playing
6013,69962-2-0-25,69962,12.5,16.5,1,6,2,children_playing
6014,70168-3-1-11,70168,23.130393,27.130393,2,8,3,dog_bark
6015,70168-3-1-13,70168,24.130393,28.130393,2,8,3,dog_bark
6016,70168-3-1-20,70168,27.630393,31.630393,2,8,3,dog_bark
6017,70168-3-1-24,70168,29.630393,33.630393,2,8,3,dog_bark
6018,7060-6-0-0,7060,0.964552,2.4055,1,7,6,gun_shot
6019,7060-6-1-0,7060,3.487681,5.040375,1,7,6,gun_shot
6020,7060-6-2-0,7060,5.869655,7.4694,1,7,6,gun_shot
6021,7061-6-0-0,7061,0.978088,3.231723,1,1,6,gun_shot
6022,7064-6-0-0,7064,0.948524,2.358256,1,4,6,gun_shot
6023,7064-6-1-0,7064,2.358256,3.585246,1,4,6,gun_shot
6024,7064-6-2-0,7064,3.585246,4.760023,1,4,6,gun_shot
6025,7064-6-3-0,7064,4.760023,5.952204,1,4,6,gun_shot
6026,7064-6-4-0,7064,5.952204,7.283618,1,4,6,gun_shot
6027,7064-6-5-0,7064,8.17993,10.12919,1,4,6,gun_shot
6028,7065-6-0-0,7065,0.976582,3.999932,1,8,6,gun_shot
6029,7066-6-0-0,7066,0.972779,1.791962,1,5,6,gun_shot
6030,7066-6-1-0,7066,1.791962,4.957761,1,5,6,gun_shot
6031,7067-6-0-0,7067,0.969265,3.698209,1,7,6,gun_shot
6032,7068-6-0-0,7068,0.971344,3.160567,1,8,6,gun_shot
6033,70740-8-0-0,70740,0.902461,1.879328,2,6,8,siren
6034,71079-4-0-0,71079,0.331563,1.544694,1,6,4,drilling
6035,71079-4-1-0,71079,2.730519,3.26102,1,6,4,drilling
6036,71080-4-0-0,71080,1.196632,2.628625,1,2,4,drilling
6037,71080-4-1-0,71080,3.1489,4.142377,1,2,4,drilling
6038,71086-4-0-0,71086,0.280432,3.78082,1,5,4,drilling
6039,71086-4-1-0,71086,4.406784,6.079358,1,5,4,drilling
6040,71086-4-2-0,71086,6.409867,8.598236,1,5,4,drilling
6041,71087-4-0-0,71087,0.273315,4.231567,1,1,4,drilling
6042,71087-4-1-0,71087,4.427711,5.23158,1,1,4,drilling
6043,71088-4-0-0,71088,0.426973,4.426973,1,6,4,drilling
6044,71088-4-1-0,71088,5.366155,7.970164,1,6,4,drilling
6045,71088-4-2-0,71088,8.344424,9.1562,1,6,4,drilling
6046,71171-4-0-0,71171,0.813427,4.813427,1,5,4,drilling
6047,71171-4-0-1,71171,1.313427,5.313427,1,5,4,drilling
6048,71171-4-0-2,71171,1.813427,5.813427,1,5,4,drilling
6049,71171-4-0-3,71171,2.313427,6.313427,1,5,4,drilling
6050,71171-4-0-4,71171,2.813427,6.813427,1,5,4,drilling
6051,71171-4-1-0,71171,40.233359,44.233359,1,5,4,drilling
6052,71171-4-1-1,71171,40.733359,44.733359,1,5,4,drilling
6053,71171-4-1-2,71171,41.233359,45.233359,1,5,4,drilling
6054,71171-4-1-3,71171,41.733359,45.733359,1,5,4,drilling
6055,71171-4-1-4,71171,42.233359,46.233359,1,5,4,drilling
6056,71171-4-1-5,71171,42.733359,46.733359,1,5,4,drilling
6057,71171-4-2-0,71171,64.823888,68.823888,1,5,4,drilling
6058,71171-4-2-1,71171,65.323888,69.323888,1,5,4,drilling
6059,71171-4-3-0,71171,75.210727,79.210727,1,5,4,drilling
6060,71171-4-3-1,71171,75.710727,79.710727,1,5,4,drilling
6061,71171-4-3-2,71171,76.210727,80.210727,1,5,4,drilling
6062,71171-4-4-0,71171,86.786421,89.038989,1,5,4,drilling
6063,71171-4-5-0,71171,91.541842,93.856981,1,5,4,drilling
6064,71173-2-0-103,71173,51.5,55.5,2,5,2,children_playing
6065,71173-2-0-13,71173,6.5,10.5,2,5,2,children_playing
6066,71173-2-0-17,71173,8.5,12.5,2,5,2,children_playing
6067,71173-2-0-21,71173,10.5,14.5,2,5,2,children_playing
6068,71173-2-0-24,71173,12,16,2,5,2,children_playing
6069,71173-2-0-69,71173,34.5,38.5,2,5,2,children_playing
6070,71173-2-0-71,71173,35.5,39.5,2,5,2,children_playing
6071,71173-2-0-88,71173,44,48,2,5,2,children_playing
6072,71177-8-0-0,71177,4.013035,8.013035,2,8,8,siren
6073,71177-8-0-1,71177,4.513035,8.513035,2,8,8,siren
6074,71177-8-1-0,71177,11.857383,15.857383,1,8,8,siren
6075,71177-8-1-1,71177,12.357383,16.357383,1,8,8,siren
6076,71177-8-1-2,71177,12.857383,16.857383,1,8,8,siren
